sample_id	contig_id	start	end	strand	gene	product	drug_class	category	tool	evidence	identity	coverage	source_file
SRR11038083	contig_148	3151	3507		HJHHLH_0367	Mobilization protein		CDS	bakta	SO:0001217,UniRef:UniRef50_P13657,UniRef:UniRef90_A0A4C7BTJ2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_148	3539	3730	+	HJHHLH_0368	RNAI modulator protein Rop		CDS	bakta	RefSeq:WP_001673159.1,SO:0001217,UniParc:UPI0002A37364,UniRef:UniRef100_UPI001CF9A0DC,UniRef:UniRef50_A0A0D0LJT0,UniRef:UniRef90_A0A0D0LJT0			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_148	3753	3998		HJHHLH_0369	6-9 kd ORF		CDS	bakta	SO:0001217,UniParc:UPI0003BAE538,UniRef:UniRef100_A0A5V6LZJ8,UniRef:UniRef50_Q51616,UniRef:UniRef90_A0A5V6LZJ8			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_148	3824	3906	?	HJHHLHJKEC_437	origin of transfer		oriT	bakta	similar to DNA sequence			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_148	4624	4724	+	RNAI	RNAI		ncRNA	bakta	RFAM:RF00106,SO:0000655			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_148	4934	5740		eamA	EamA domain-containing protein		CDS	bakta	RefSeq:WP_285043608.1,SO:0001217,UniParc:UPI0003A7D0E7,UniRef:UniRef100_O86204,UniRef:UniRef50_O86204,UniRef:UniRef90_O86204			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_149	1	3314	+	contig_149	contig_149		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_149	244	423	+	HJHHLH_0372	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_149	761	2041	+	HJHHLH_0373	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_149	2141	2293		HJHHLH_0374	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_149	2298	2912		HJHHLH_0375	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_150	1	2228	+	contig_150	contig_150		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_150	129	347		HJHHLH_0376	hypothetical protein		CDS	bakta	PFAM:PF21432.3			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_150	552	1118		HJHHLH_0377	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_150	1072	2004		HJHHLH_0378	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_151	1	4336	+	contig_151	contig_151		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_151	71	295		HJHHLH_0379	hypothetical protein		CDS	bakta	RefSeq:WP_080095934.1,SO:0001217,UniParc:UPI0009AF1D77,UniRef:UniRef100_A0A5T8J938,UniRef:UniRef50_A0A5T8J938,UniRef:UniRef90_A0A5T8J938			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_151	375	1340		HJHHLH_0380	Replication protein		CDS	bakta	RefSeq:WP_147675949.1,SO:0001217,UniParc:UPI0011CA35AC,UniRef:UniRef100_UPI00159B9F72,UniRef:UniRef50_A0A511FSL3,UniRef:UniRef90_A0A5U1RG56			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_151	2485	2688	+	HJHHLH_0381	hypothetical protein		CDS	bakta	SO:0001217,UniRef:UniRef50_UPI001BDB7762,UniRef:UniRef90_UPI001BDB7762			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_151	2656	2850		HJHHLH_0382	hypothetical protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A370V2U5,UniRef:UniRef90_A0A5U1RDL0			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_151	2850	3926		HJHHLH_0383	Type IV secretion system protein		CDS	bakta	KEGG:K03201,RefSeq:WP_139550363.1,SO:0001217,UniParc:UPI001119AB7A,UniRef:UniRef100_UPI001119AB7A,UniRef:UniRef50_A0A0H3GSB5,UniRef:UniRef90_A0A743DEE9			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_151	3928	4206		eexN	EexN family lipoprotein		CDS	bakta	RefSeq:WP_080095935.1,SO:0001217,UniParc:UPI0009AE73EF,UniRef:UniRef100_A0A612N4V7,UniRef:UniRef50_A0A5V0QEW2,UniRef:UniRef90_A0A5V0QEW2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_152	1	8594	+	contig_152	contig_152		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_152	472	807	+	HJHHLH_0385	Mutator family transposase		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A0D6PCU3			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_152	847	1137		tnp	IS3 family ISPye42 transposase ORF A		CDS	bakta	IS:ISPye42,SO:0001217,UniRef:UniRef50_A0A7R7HEQ3,UniRef:UniRef90_A0A8J3H316			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_152	1112	1285		HJHHLH_0387	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_152	1656	2498	+	HJHHLH_0388	Glycosyltransferase family 2 protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A4Y5SQH2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_152	2498	3277	+	HJHHLH_0389	Sulfotransferase family protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A4U0RAQ1			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_152	3663	3935	+	HJHHLH_0390	hypothetical protein		CDS	bakta	SO:0001217,UniRef:UniRef50_UPI00174A0DEB			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_152	4535	4885	+	HJHHLH_0391	transposase		CDS	bakta	SO:0001217,UniRef:UniRef50_UPI0036094757			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_152	4873	5010	+	HJHHLH_0392	Transposase DDE domain-containing protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A1G7J3E5			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_152	5686	7242	+	HJHHLH_0393	protein rep		CDS	bakta	SO:0001217,UniRef:UniRef50_UPI000B4A25D2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_152	7239	8333	+	HJHHLH_0394	Tyr recombinase domain-containing protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A2S6CNX2,UniRef:UniRef90_A0A2S6CNX2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_152	8286	8507		HJHHLH_0395	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_153	1	2047	+	contig_153	contig_153		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_153	9	341	+	HJHHLH_0396	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_153	395	712	+	HJHHLH_0397	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_153	857	1855	+	HJHHLH_0398	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_154	1	7180	+	contig_154	contig_154		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_154	15	314		HJHHLH_0399	Type II toxin-antitoxin system antitoxin%2C RelB/DinJ family		CDS	bakta	KEGG:K07473,RefSeq:WP_095641470.1,SO:0001217,UniParc:UPI000BABF64C,UniRef:UniRef100_A0A2A2GBF9,UniRef:UniRef50_A0A1N6RZA9,UniRef:UniRef90_A0A2A2GBF9			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_154	596	958	+	HJHHLH_0400	Bacterial mobilisation domain-containing protein		CDS	bakta	SO:0001217,UniRef:UniRef50_K2GLX2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_154	958	2472	+	HJHHLH_0401	relaxase/mobilization nuclease domain-containing protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A5C4MKU7,UniRef:UniRef90_UPI001071B6DD			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_154	2667	2999	+	HJHHLH_0402	Transcriptional regulator		CDS	bakta	RefSeq:WP_095641476.1,SO:0001217,UniParc:UPI000BABECD2,UniRef:UniRef100_A0A2A2GCH9,UniRef:UniRef50_A0A1L3LZE9,UniRef:UniRef90_A0A2A2GCH9			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_154	3016	4092	+	arsB	ACR3 family arsenite efflux transporter		CDS	bakta	GO:0008490,GO:0015103,GO:0015297,GO:0015700,GO:0016020,GO:0046685,KEGG:K03325,RefSeq:WP_296222183.1,SO:0001217,UniParc:UPI0025DDD991,UniRef:UniRef100_A0A2A2GCQ8,UniRef:UniRef50_A6TP80,UniRef:UniRef90_A0A2A2GCQ8			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_154	4089	4505	+	arsC	arsenate reductase (glutaredoxin)		CDS	bakta	EC:1.20.4.1,GO:0008794,GO:0046685,KEGG:K00537,RefSeq:WP_296222180.1,SO:0001217,UniParc:UPI0025F6AF87,UniRef:UniRef100_UPI0025F6AF87,UniRef:UniRef50_Q92R44,UniRef:UniRef90_A0A2A2GD24			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_154	4498	5214	+	arsH	arsenical resistance protein ArsH		CDS	bakta	GO:0046685,RefSeq:WP_095641477.1,SO:0001217,UniParc:UPI000BABD8F8,UniRef:UniRef100_A0A2A2GAB4,UniRef:UniRef50_P74312,UniRef:UniRef90_A0A2A2GAB4			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_154	5276	5671		HJHHLH_0406	Helix-turn-helix domain-containing protein		CDS	bakta	RefSeq:WP_296222177.1,SO:0001217,UniParc:UPI0025E2E457,UniRef:UniRef100_UPI0025E2E457,UniRef:UniRef50_A0A0H5Q4Z1,UniRef:UniRef90_A0A2A2GAT9			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_154	5749	6483		HJHHLH_0407	HTH marR-type domain-containing protein		CDS	bakta	RefSeq:WP_095641472.1,SO:0001217,UniParc:UPI000BABD3A9,UniRef:UniRef100_A0A2A2GBV1,UniRef:UniRef50_A0A1L9BLF1,UniRef:UniRef90_A0A2A2GBV1			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_154	6792	7067		HJHHLH_0408	Addiction module antitoxin		CDS	bakta	RefSeq:WP_296222174.1,SO:0001217,UniParc:UPI0025F435FD,UniRef:UniRef100_UPI0025F435FD,UniRef:UniRef50_A0A0M2KDZ1,UniRef:UniRef90_A0A0H5Q5F3			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_155	1	3094	+	contig_155	contig_155		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_155	342	797		HJHHLH_0409	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_155	1035	2015	+	mobV	MobV family relaxase		CDS	bakta	GO:0003677,GO:0006310,RefSeq:WP_202980211.1,SO:0001217,UniParc:UPI0006A0812C,UniRef:UniRef100_UPI000750C5B9,UniRef:UniRef50_Q9Z5R6,UniRef:UniRef90_A0A742NTD2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_155	2261	2461		HJHHLH_0411	hypothetical protein		CDS	bakta	RefSeq:WP_052977688.1,SO:0001217,UniParc:UPI0006636194,UniRef:UniRef100_UPI0006636194,UniRef:UniRef50_UPI0006636194,UniRef:UniRef90_UPI0006636194			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_155	2464	3084		HJHHLH_0412	helix-turn-helix domain-containing protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A626CE89,UniRef:UniRef90_UPI001C0A7A11			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_156	1	6373	+	contig_156	contig_156		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_156	19	1077	+	HJHHLH_0413	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_156	1079	1558		lspA	signal peptidase II		CDS	bakta	EC:3.4.23.36,GO:0004190,GO:0005886,GO:0006508,GO:0009306,RefSeq:WP_088239308.1,SO:0001217,UniParc:UPI0005D9763C,UniRef:UniRef100_A0A0D5A0Z9,UniRef:UniRef50_A0A0D5A0Z9,UniRef:UniRef90_A0A0D5A0Z9			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_156	1555	2424		HJHHLH_0415	Cation transporter		CDS	bakta	RefSeq:WP_028720581.1,SO:0001217,UniParc:UPI0004917819,UniRef:UniRef100_A0A0D5A1K1,UniRef:UniRef50_A0A0F5L736,UniRef:UniRef90_A0A1V0GYR3			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_156	2493	2933	+	zntR	HTH-type transcriptional regulator ZntR		CDS	bakta	RefSeq:WP_051578295.1,SO:0001217,UniParc:UPI0005D9DA27,UniRef:UniRef100_A0A0D5A0P4,UniRef:UniRef50_A0A380TMN2,UniRef:UniRef90_A0A3S4GKI9			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_156	2956	3351		HJHHLH_0417	Recombinase		CDS	bakta	RefSeq:WP_028720580.1,SO:0001217,UniParc:UPI00048D5E60,UniRef:UniRef100_A0A2W6SQ45,UniRef:UniRef50_A0A0H5Q4Z1,UniRef:UniRef90_A0A2W6SQ45			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_156	3429	4163		HJHHLH_0418	winged helix DNA-binding protein		CDS	bakta	RefSeq:WP_112875558.1,SO:0001217,UniParc:UPI000DB43C7F,UniRef:UniRef100_UPI000DB43C7F,UniRef:UniRef50_A0A1L9BLF1,UniRef:UniRef90_UPI000DB43C7F			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_156	4470	4877		HJHHLH_0419	DUF2442 domain-containing protein		CDS	bakta	RefSeq:WP_112875557.1,SO:0001217,UniParc:UPI000DB08F4E,UniRef:UniRef100_A0A2W6SLJ6,UniRef:UniRef50_A0A2V4R235,UniRef:UniRef90_A0A6L6HSM0			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_156	4864	5112		HJHHLH_0420	DUF4160 domain-containing protein		CDS	bakta	RefSeq:WP_112875556.1,SO:0001217,UniParc:UPI000DB320E3,UniRef:UniRef100_A0A2W6SNW1,UniRef:UniRef50_A0A126NR20,UniRef:UniRef90_A0A0D5A0P9			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_156	5149	5406	+	HJHHLH_0421	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_156	5406	5768	+	mobC	Plasmid mobilization relaxosome protein MobC		CDS	bakta	RefSeq:WP_112875555.1,SO:0001217,UniParc:UPI000DB133CB,UniRef:UniRef100_A0A2W6SM20,UniRef:UniRef50_K2GLX2,UniRef:UniRef90_A0A6L6HSK9			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_156	5926	6363	+	HJHHLH_0423	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	k141_1082 flag=3 multi=491.2337 len=2242	1479..1711			Col(BS512)	plasmid replicon		replicon	plasmidfinder	identity=100.0	100.0		/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/06_plasmid_typing/SRR11038083/results_tab.tsv
SRR11038083	k141_967 flag=1 multi=338.0000 len=2017	1644..1846			Col(MG828)	plasmid replicon		replicon	plasmidfinder	identity=94.09	94.09		/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/06_plasmid_typing/SRR11038083/results_tab.tsv
SRR11038083	k141_1053 flag=3 multi=286.1570 len=1963	1262..1514			Col(MG828)	plasmid replicon		replicon	plasmidfinder	identity=92.89	92.89		/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/06_plasmid_typing/SRR11038083/results_tab.tsv
SRR11038083	k141_241 flag=1 multi=137.1930 len=1680	70..331			Col(MG828)	plasmid replicon		replicon	plasmidfinder	identity=93.51	93.51		/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/06_plasmid_typing/SRR11038083/results_tab.tsv
SRR11038083	k141_775 flag=1 multi=120.0000 len=6157	413..543			Col(pHAD28)	plasmid replicon		replicon	plasmidfinder	identity=92.37	92.37		/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/06_plasmid_typing/SRR11038083/results_tab.tsv
SRR11038083	k141_880 flag=1 multi=11.0000 len=5285	540..693			Col156	plasmid replicon		replicon	plasmidfinder	identity=94.81	94.81		/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/06_plasmid_typing/SRR11038083/results_tab.tsv
SRR11038083	k141_368 flag=1 multi=577.6337 len=6695	2875..3067			ColpVC	plasmid replicon		replicon	plasmidfinder	identity=100.0	100.0		/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/06_plasmid_typing/SRR11038083/results_tab.tsv
SRR11038083	k141_368 flag=1 multi=577.6337 len=6695	892..1084			ColpVC	plasmid replicon		replicon	plasmidfinder	identity=94.82	94.82		/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/06_plasmid_typing/SRR11038083/results_tab.tsv
SRR11038083	k141_524 flag=3 multi=10090.1272 len=2893	1410..2089			repUS2	plasmid replicon		replicon	plasmidfinder	identity=98.53	98.53		/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/06_plasmid_typing/SRR11038083/results_tab.tsv
